,mslWorld_cluster1,mslWorld_cluster2,mslWorld_cluster3,mslWorld_cluster4,mslWorld_cluster5
1950-02-25,-263.47134285521474,121.33497236403562,-291.83409664661554,-212.73837481697197,-29.193675702613305
1950-02-26,-424.6143769262895,-94.39323847341444,-343.9688798935459,-662.3819998136455,-15.201370987260226
1950-02-27,-638.8231792961398,109.12317176083654,-201.3499151481069,-921.8764686171195,12.689654478368153
1950-02-28,-689.3599326932498,662.4033134219187,148.5442856722784,-593.6229144390536,-5.497970230789379
1950-03-01,-475.43633417606196,825.3616238930485,-52.851584646107504,-58.04615389568714,-43.52423669002383
1950-03-02,-73.85024282650096,814.8663748674178,-533.9092326027849,-41.28111863526984,-29.922987777857156
1950-03-03,46.20896636789683,764.2859756894782,-1617.666098399769,454.4852861652739,-58.16767854625176
1950-03-04,-60.88203943714506,787.9078728951366,-1775.0344639731425,724.0456642823489,-31.955265785185155
1950-03-05,16.968806883971375,607.0646503985828,-854.9031305592184,266.660496079991,-25.754469292693134
1950-03-06,185.44239940627386,602.1190385130147,260.3712009791814,63.49054463587587,-32.12053990944294
1950-03-07,-0.03856754802248351,745.3418374564765,1409.6367003745452,252.24985769904774,-22.281887060384715
1950-03-08,111.81742347650385,596.6222020118056,1602.6298771241043,322.99970293994903,-32.06552542881555
1950-03-09,132.28582708401288,980.9023613871987,800.4093065274456,429.0329072541522,-5.735342182043903
1950-03-10,-69.39688484623231,843.2665629104142,480.1083038078919,435.8210428316226,-15.647296603784659
1950-03-11,-34.603306365544036,539.7310671219248,1327.4345166645876,511.6201631601061,-31.979448477662842
1950-03-12,229.20785642647175,402.1694054436797,1825.1547186759394,860.99819626983,-43.50935200546932
1950-03-13,526.0336430382661,211.16792515224864,1936.9435104130168,591.9847245122236,-40.34358668745508
1950-03-14,552.5297401536615,98.11151005934828,1688.1920212243854,230.73071603644618,-21.983901992153726
1950-03-15,518.8113867534917,-33.20446938337073,1151.2523675886566,-131.47462078854142,-27.885703573780088
1950-03-16,483.07919298395046,-308.34310494641767,362.41698817352915,-278.8026892243959,-37.295900007345836
1950-03-17,361.8248380796166,-501.2975200473808,-438.45090608684427,-257.7590105278175,-45.48703499322538
1950-03-18,-16.0830923458868,-569.1962282808786,-1254.6819943753924,-522.5783134620141,19.627907345518462
1950-03-19,-523.6646421181623,-325.1672916449216,-2003.2689476308215,63.65744968914454,78.54701029404205
1950-03-20,-857.693126236803,243.4931692254659,-2030.1193865248374,780.2842826982275,68.70255815439276
1950-03-21,-903.4360032873075,711.7176976416711,-1849.2386654617528,1178.65649947285,36.22969382103141
1950-03-22,-795.4615512211575,620.4416328579687,-1598.6014400098968,623.7566645857996,49.20383665551777
1950-03-23,-645.7624361276082,125.62833289199618,-1079.91032920021,-36.676750355363396,88.92600155111643
1950-03-24,-529.8961608541913,639.6120709784866,-341.51347219108413,5.18715683674331,83.13340888149074
1950-03-25,-283.6081986031978,887.716005092792,6.819580228586744,463.7654992099704,23.261482591921958
1950-03-26,-113.01026913245808,984.3153949342695,35.05101993381856,562.9963889872289,3.8272255968780375
1950-03-27,-98.0793524500606,637.5941952561914,211.79388604120774,187.28394551708627,17.628918645484152
1950-03-28,-97.00048967470403,552.7885646956966,419.69842687660463,264.98835859506835,30.673860623238706
1950-03-29,-183.85884895602769,546.0135868383004,-82.89149308514399,153.18983013880916,25.40718262158695
1950-03-30,-195.5004556354525,460.309379941254,-447.88274828709154,-218.18633674923868,23.697828728333654
1950-03-31,-156.01971136617016,365.0683634261495,-547.259817296895,-46.309773758200286,1.8547718267917006
1950-04-01,-262.0376411622322,467.3822454891382,-639.478489645258,-1.384662611243315,-35.56262625839845
1950-04-02,-213.06983702743474,720.083472431206,-21.72249275684197,292.1823251466555,-49.43124042363174
1950-04-03,-243.1871713504396,757.6122221862103,216.98293637386132,248.96400511729254,-43.27162581432561
1950-04-04,-472.2453290143999,925.265797134478,340.1586245537595,344.19844901152874,-50.40229500656916
1950-04-05,-668.1582327832132,1037.591077976828,172.75562105348047,263.35041202479823,-44.061295265880034
1950-04-06,-652.2527270297513,885.316680787768,-137.76492592865137,478.82679644261424,-20.586628506820624
1950-04-07,-703.8615360249948,624.2172656746525,-432.90387334964583,729.3392630130887,-0.2758460541838911
1950-04-08,-840.2468274846947,386.90922992324795,-317.43898803573046,-192.9861042572601,0.6786953178954546
1950-04-09,-677.009994317319,230.12572342186985,185.13036580161966,-653.0132740336842,-23.41299434671614
1950-04-10,-319.03507858575773,352.277453148724,475.409945967021,-306.44522187919824,-46.962391358667794
1950-04-11,12.165902798522891,951.2683821559617,521.3179286530006,28.32384018001057,-37.58484110944767
1950-04-12,142.40934881730584,922.6478782498178,372.16333813576097,388.15566564021464,-23.4133138695708
1950-04-13,153.15542217323275,707.3973170155492,-217.34859069786347,686.4841397580451,15.692864568248822
1950-04-14,364.4657733471587,409.3756635957552,-549.4036662048583,735.6934797117633,-3.128306509548321
1950-04-15,500.9747966654423,290.65768966771844,-1155.3833781467144,1013.8321622319506,-16.432199851819114
1950-04-16,617.3620210411633,71.50487663501765,-1124.981226322883,1007.3484079700927,-30.13325127667091
1950-04-17,507.53342422451414,-47.37793411677798,-989.774013434722,1076.4122096270053,-49.95588537015218
