,cluster,nodes_lat,nodes_lon
1026,4,61.5,39.0
1027,4,61.5,39.5
1028,4,61.5,40.0
1029,4,61.5,40.5
1030,4,61.5,41.0
1031,4,61.5,41.5
1032,4,61.5,42.0
1033,4,61.5,42.5
1034,4,61.5,43.0
1035,4,61.5,43.5
1036,4,61.5,44.0
1037,1,61.0,5.5
1038,5,61.0,6.0
1039,5,61.0,6.5
1040,5,61.0,7.0
1041,5,61.0,7.5
1042,5,61.0,8.0
1043,5,61.0,8.5
1044,5,61.0,9.0
1045,5,61.0,9.5
1046,5,61.0,10.0
1047,5,61.0,10.5
1048,5,61.0,11.0
1049,5,61.0,11.5
1050,5,61.0,12.0
1051,5,61.0,12.5
1052,5,61.0,13.0
1053,5,61.0,13.5
1054,5,61.0,14.0
1055,5,61.0,14.5
1056,5,61.0,15.0
1057,5,61.0,15.5
1058,5,61.0,16.0
1059,5,61.0,16.5
1060,5,61.0,17.0
1061,5,61.0,17.5
1062,5,61.0,21.5
1063,5,61.0,22.0
1064,5,61.0,22.5
1065,5,61.0,23.0
1066,5,61.0,23.5
1067,5,61.0,24.0
1068,5,61.0,24.5
1069,5,61.0,25.0
1070,5,61.0,25.5
1071,5,61.0,26.0
1072,5,61.0,26.5
1073,5,61.0,27.0
1074,4,61.0,27.5
1075,4,61.0,28.0
1076,4,61.0,28.5
1077,4,61.0,29.0
1078,4,61.0,29.5
1079,4,61.0,30.0
1080,4,61.0,32.5
1081,4,61.0,33.0
1082,4,61.0,33.5
1083,4,61.0,34.0
1084,4,61.0,34.5
1085,4,61.0,35.0
1086,4,61.0,35.5
1087,4,61.0,36.0
1088,4,61.0,36.5
1089,4,61.0,37.0
1090,4,61.0,37.5
1091,4,61.0,38.0
1092,4,61.0,38.5
1093,4,61.0,39.0
1094,4,61.0,39.5
1095,4,61.0,40.0
1096,4,61.0,40.5
1097,4,61.0,41.0
1098,4,61.0,41.5
1099,4,61.0,42.0
1100,4,61.0,42.5
1101,4,61.0,43.0
1102,4,61.0,43.5
1103,4,61.0,44.0
1104,1,60.5,5.0
1105,1,60.5,5.5
1106,1,60.5,6.0
1107,1,60.5,6.5
1108,5,60.5,7.0
1109,5,60.5,7.5
1110,5,60.5,8.0
1111,5,60.5,8.5
1112,5,60.5,9.0
1113,5,60.5,9.5
1114,5,60.5,10.0
1115,5,60.5,10.5
1116,5,60.5,11.0
1117,5,60.5,11.5
1118,5,60.5,12.0
1119,5,60.5,12.5
1120,5,60.5,13.0
1121,5,60.5,13.5
1122,5,60.5,14.0
1123,5,60.5,14.5
1124,5,60.5,15.0
1125,5,60.5,15.5
1126,5,60.5,16.0
1127,5,60.5,16.5
1128,5,60.5,17.0
1129,5,60.5,17.5
1130,5,60.5,18.0
1131,5,60.5,19.5
1132,5,60.5,20.0
1133,5,60.5,21.5
1134,5,60.5,22.0
1135,5,60.5,22.5
1136,5,60.5,23.0
1137,5,60.5,23.5
1138,5,60.5,24.0
1139,5,60.5,24.5
1140,5,60.5,25.0
