,sstNorth_Atlantic_cluster1,sstNorth_Atlantic_cluster2,sstNorth_Atlantic_cluster3,sstNorth_Atlantic_cluster4,sstNorth_Atlantic_cluster5
1950-12-02,0.045532227,0.06173706,-0.012268066,-0.28268433,1.0455933
1950-12-03,0.013916016,-0.095458984,-0.06878662,-0.2524414,1.0740051
1950-12-04,-0.017456055,-0.25860596,-0.12332153,-0.22491455,1.1034546
1950-12-05,-0.04852295,-0.3796692,-0.17855835,-0.19909668,1.1322632
1950-12-06,-0.07284546,-0.4433899,-0.23025513,-0.17422485,1.1622925
1950-12-07,-0.09790039,-0.46270752,-0.27850342,-0.15014648,1.1893005
1950-12-08,-0.12136841,-0.459198,-0.32492065,-0.12902832,1.2139282
1950-12-09,-0.14172363,-0.44396973,-0.3656006,-0.110198975,1.2344971
1950-12-10,-0.16043091,-0.42575073,-0.40194702,-0.09378052,1.2507629
1950-12-11,-0.17437744,-0.40759277,-0.43234253,-0.08187866,1.2649231
1950-12-12,-0.18719482,-0.38909912,-0.4562378,-0.07354736,1.2759705
1950-12-13,-0.19586182,-0.37271118,-0.47195435,-0.069122314,1.2868042
1950-12-14,-0.20028687,-0.3569641,-0.47894287,-0.06930542,1.292633
1950-12-15,-0.2036438,-0.34170532,-0.47583008,-0.07241821,1.2960205
1950-12-16,-0.20050049,-0.32061768,-0.463562,-0.08123779,1.296936
1950-12-17,-0.1906128,-0.2972412,-0.4397583,-0.087371826,1.2817383
1950-12-18,-0.18310547,-0.2749939,-0.41744995,-0.10134888,1.2798462
1950-12-19,-0.17297363,-0.25402832,-0.39569092,-0.113708496,1.2790833
1950-12-20,-0.16235352,-0.23294067,-0.37371826,-0.12512207,1.2740479
1950-12-21,-0.14764404,-0.2133789,-0.3539734,-0.13793945,1.2715454
1950-12-22,-0.13146973,-0.19442749,-0.33428955,-0.1487732,1.2676086
1950-12-23,-0.113983154,-0.17779541,-0.31765747,-0.15789795,1.2627869
1950-12-24,-0.093688965,-0.16281128,-0.3007202,-0.16833496,1.2579956
1950-12-25,-0.072387695,-0.14770508,-0.2854309,-0.17718506,1.2539673
1950-12-26,-0.05206299,-0.13421631,-0.2698059,-0.18615723,1.2509766
1950-12-27,-0.031555176,-0.12109375,-0.2548523,-0.19326782,1.247406
1950-12-28,-0.011932373,-0.11114502,-0.23916626,-0.19900513,1.2459717
1950-12-29,0.005279541,-0.10189819,-0.22372437,-0.20574951,1.2459106
1950-12-30,0.02130127,-0.09408569,-0.20983887,-0.21038818,1.2468567
1950-12-31,0.038909912,-0.08673096,-0.19628906,-0.21356201,1.2467957
1951-01-01,0.056884766,-0.07928467,-0.18395996,-0.21591187,1.2484131
1951-01-02,0.07727051,-0.07171631,-0.17254639,-0.2168274,1.2503662
1951-01-03,0.1138916,-0.063323975,-0.1612854,-0.21484375,1.2572327
1951-01-04,0.13235474,-0.056030273,-0.15359497,-0.2133789,1.2575378
1951-01-05,0.15066528,-0.049957275,-0.1482544,-0.21057129,1.2547302
1951-01-06,0.16610718,-0.044281006,-0.14453125,-0.20800781,1.2528992
1951-01-07,0.18045044,-0.038391113,-0.14224243,-0.20336914,1.2536316
1951-01-08,0.19317627,-0.033691406,-0.14059448,-0.19992065,1.2528687
1951-01-09,0.2036438,-0.028015137,-0.14059448,-0.1947937,1.2540894
1951-01-10,0.2149353,-0.02355957,-0.14099121,-0.18865967,1.2540588
1951-01-11,0.2218628,-0.01876831,-0.14480591,-0.18182373,1.2550354
1951-01-12,0.2290039,-0.014923096,-0.14962769,-0.1748352,1.2553406
1951-01-13,0.23394775,-0.011352539,-0.15649414,-0.16674805,1.2546387
1951-01-14,0.23883057,-0.0082092285,-0.16448975,-0.1592102,1.2529297
1951-01-15,0.23883057,-0.005126953,-0.17590332,-0.1512146,1.2496338
1951-01-16,0.23553467,-0.0044555664,-0.19116211,-0.14974976,1.2597351
1951-01-17,0.23248291,-0.0035095215,-0.20449829,-0.14596558,1.2562561
1951-01-18,0.23123169,-0.0022277832,-0.21688843,-0.14724731,1.2500916
1951-01-19,0.2284851,-0.002166748,-0.22802734,-0.1519165,1.2443237
1951-01-20,0.22702026,-0.0026550293,-0.23883057,-0.15985107,1.2357178
1951-01-21,0.22610474,-0.0025634766,-0.24798584,-0.17449951,1.2269592
1951-01-22,0.2267456,-0.0029907227,-0.25546265,-0.19055176,1.2164917
1951-01-23,0.22677612,-0.003540039,-0.26205444,-0.21017456,1.2055359
1951-01-24,0.22860718,-0.004211426,-0.27017212,-0.23266602,1.1939697
1951-01-25,0.23010254,-0.0051879883,-0.27523804,-0.25650024,1.1833801
1951-01-26,0.23083496,-0.005493164,-0.28030396,-0.28289795,1.1725464
1951-01-27,0.23309326,-0.006591797,-0.28588867,-0.31262207,1.1614075
1951-01-28,0.23623657,-0.006286621,-0.28952026,-0.34213257,1.1510925
1951-01-29,0.23803711,-0.006713867,-0.29351807,-0.37322998,1.1382446
1951-01-30,0.24014282,-0.0066833496,-0.29632568,-0.40509033,1.124176
1951-01-31,0.2409668,-0.006164551,-0.29696655,-0.43688965,1.1105042
1951-02-01,0.24172974,-0.0066833496,-0.29800415,-0.46740723,1.0953064
1951-02-02,0.24404907,-0.0061035156,-0.2956543,-0.4988098,1.0800781
1951-02-03,0.24771118,-0.006591797,-0.29086304,-0.5288696,1.06604
1951-02-04,0.25247192,-0.0060424805,-0.28518677,-0.5585022,1.052948
1951-02-05,0.25888062,-0.006011963,-0.27838135,-0.58551025,1.0374756
1951-02-06,0.26556396,-0.005554199,-0.27093506,-0.60961914,1.0236206
1951-02-07,0.27420044,-0.006134033,-0.26034546,-0.63150024,1.0079651
1951-02-08,0.28225708,-0.0066833496,-0.24880981,-0.6506958,0.9948425
1951-02-09,0.29019165,-0.0066223145,-0.23770142,-0.66574097,0.9807434
1951-02-10,0.29910278,-0.0060424805,-0.22299194,-0.6782837,0.9678955
1951-02-11,0.30545044,-0.0065612793,-0.20837402,-0.6863098,0.95547485
1951-02-12,0.3123474,-0.0065307617,-0.19180298,-0.6913452,0.9442444
1951-02-13,0.31863403,-0.006225586,-0.17224121,-0.69140625,0.93377686
1951-02-14,0.32644653,-0.006866455,-0.14956665,-0.68722534,0.9234619
1951-02-15,0.3336792,-0.007537842,-0.12713623,-0.67614746,0.9146118
1951-02-16,0.33996582,-0.008239746,-0.11087036,-0.66741943,0.9093323
1951-02-17,0.3421631,-0.009429932,-0.10192871,-0.65859985,0.910553
1951-02-18,0.34417725,-0.010040283,-0.10192871,-0.64971924,0.9159241
1951-02-19,0.34054565,-0.010620117,-0.11038208,-0.64071655,0.9265442
1951-02-20,0.33294678,-0.011047363,-0.12509155,-0.63150024,0.9432068
1951-02-21,0.32495117,-0.0107421875,-0.14541626,-0.622406,0.96414185
1951-02-22,0.31002808,-0.010131836,-0.17297363,-0.6131897,0.98968506
1951-02-23,0.29248047,-0.0093688965,-0.20523071,-0.6038513,1.0210266
1951-02-24,0.2725525,-0.008331299,-0.2442627,-0.59552,1.0533447
1951-02-25,0.25579834,-0.007385254,-0.28640747,-0.5871277,1.087616
1951-02-26,0.23690796,-0.0065612793,-0.33285522,-0.5786438,1.1211853
1951-02-27,0.21636963,-0.0059814453,-0.38027954,-0.57125854,1.1579895
1951-02-28,0.19708252,-0.005706787,-0.43023682,-0.56381226,1.193573
1951-03-01,0.18460083,-0.0052490234,-0.47262573,-0.5555115,1.23349
1951-03-02,0.16485596,-0.0059509277,-0.5244751,-0.55075073,1.2683411
1951-03-03,0.14309692,-0.006378174,-0.5784607,-0.5456848,1.3030701
1951-03-04,0.122802734,-0.0068359375,-0.63031006,-0.54190063,1.335968
1951-03-05,0.10076904,-0.0072631836,-0.68045044,-0.53948975,1.3695679
1951-03-06,0.07977295,-0.007751465,-0.73046875,-0.53811646,1.4015503
1951-03-07,0.0597229,-0.008270264,-0.77682495,-0.539032,1.4317322
1951-03-08,0.039886475,-0.008422852,-0.8211365,-0.53933716,1.4603577
1951-03-09,0.024505615,-0.008514404,-0.8623657,-0.5400696,1.4856567
1951-03-10,0.010467529,-0.008514404,-0.89871216,-0.5419922,1.5091248
1951-03-11,0.0014648438,-0.008514404,-0.93115234,-0.54348755,1.528595
1951-03-12,-0.0033569336,-0.008514404,-0.95632935,-0.54537964,1.5435486
1951-03-13,-0.0051879883,-0.008514404,-0.97717285,-0.5477295,1.5539246
1951-03-14,-0.0027160645,-0.008270264,-0.99160767,-0.55010986,1.5591125
1951-03-15,0.0020446777,-0.0075683594,-1.0022583,-0.55218506,1.5608826
1951-03-16,0.010009766,-0.006286621,-1.0039368,-0.55566406,1.5557861
1951-03-17,0.018798828,-0.0055236816,-1.0001526,-0.55929565,1.5474243
1951-03-18,0.025024414,-0.0048217773,-0.9926758,-0.5617981,1.538147
1951-03-19,0.028656006,-0.004699707,-0.9844055,-0.5652771,1.5305176
1951-03-20,0.028686523,-0.004119873,-0.97265625,-0.56570435,1.523468
1951-03-21,0.02798462,-0.0036621094,-0.95809937,-0.5635681,1.516449
1951-03-22,0.024719238,-0.0035095215,-0.9411621,-0.559845,1.5108643
1951-03-23,0.020019531,-0.003479004,-0.9221802,-0.554657,1.5064697
1951-03-24,0.014373779,-0.003479004,-0.90182495,-0.54959106,1.5024414
1951-03-25,0.007751465,-0.0034484863,-0.87701416,-0.54315186,1.4984741
1951-03-26,-0.0018615723,-0.00289917,-0.85028076,-0.536499,1.4960938
1951-03-27,-0.0152282715,-0.00289917,-0.8246765,-0.5289612,1.4933777
1951-03-28,-0.029693604,-0.0034484863,-0.7968445,-0.5222473,1.4920044
1951-03-29,-0.045288086,-0.0034484863,-0.7673645,-0.51535034,1.4915771
1951-03-30,-0.062561035,-0.0033874512,-0.73861694,-0.5068054,1.4940796
1951-03-31,-0.08010864,-0.0032348633,-0.70944214,-0.49838257,1.4966736
1951-04-01,-0.09902954,-0.002532959,-0.6800842,-0.48876953,1.5034485
1951-04-02,-0.11618042,-0.0020751953,-0.65237427,-0.47976685,1.5089417
1951-04-03,-0.13467407,-0.0015869141,-0.6269531,-0.4704895,1.5168457
1951-04-04,-0.1513977,-0.0006713867,-0.6022949,-0.46151733,1.5261536
1951-04-05,-0.17037964,-0.0007324219,-0.5784912,-0.45324707,1.5354309
1951-04-06,-0.18847656,-0.0007324219,-0.55545044,-0.44781494,1.547821
1951-04-07,-0.20672607,-3.0517578e-05,-0.5346985,-0.4432373,1.5602722
1951-04-08,-0.22506714,-0.00061035156,-0.51605225,-0.440979,1.5750732
1951-04-09,-0.24227905,-0.0006713867,-0.49801636,-0.4399414,1.589447
1951-04-10,-0.2593994,-0.00064086914,-0.48355103,-0.43988037,1.6061707
1951-04-11,-0.27679443,0.00021362305,-0.47384644,-0.44207764,1.621521
1951-04-12,-0.29135132,-0.00064086914,-0.4668579,-0.44647217,1.6383362
1951-04-13,-0.30389404,-0.0014648438,-0.46585083,-0.453125,1.654602
1951-04-14,-0.31539917,-0.0011901855,-0.46670532,-0.46237183,1.6713257
1951-04-15,-0.32528687,-0.001953125,-0.4718933,-0.47351074,1.6880493
1951-04-16,-0.3310547,-0.0020751953,-0.47998047,-0.48568726,1.7043762
1951-04-17,-0.33255005,-0.001739502,-0.4909973,-0.49368286,1.7115479
1951-04-18,-0.32739258,-0.0019226074,-0.5043335,-0.49765015,1.7078552
1951-04-19,-0.31503296,-0.0020446777,-0.51968384,-0.49447632,1.6958618
1951-04-20,-0.29989624,-0.0022277832,-0.53512573,-0.48675537,1.6752625
1951-04-21,-0.28033447,-0.002380371,-0.55462646,-0.47494507,1.646759
1951-04-22,-0.25656128,-0.0025024414,-0.5739746,-0.4588318,1.6116028
1951-04-23,-0.23181152,-0.0025939941,-0.59542847,-0.43878174,1.5698242
1951-04-24,-0.20297241,-0.0028076172,-0.6170349,-0.4154663,1.5236206
1951-04-25,-0.1716919,-0.0032043457,-0.6397705,-0.3894043,1.47406
1951-04-26,-0.13708496,-0.003753662,-0.6644592,-0.3605957,1.421875
1951-04-27,-0.10083008,-0.0041503906,-0.68933105,-0.32904053,1.3691711
1951-04-28,-0.06286621,-0.0047912598,-0.71780396,-0.29763794,1.3140259
1951-04-29,-0.023864746,-0.0054626465,-0.7441101,-0.26382446,1.2597046
1951-04-30,0.015991211,-0.0065612793,-0.77093506,-0.22903442,1.2069397
1951-05-01,0.05508423,-0.008026123,-0.7967224,-0.19345093,1.1548767
1951-05-02,0.094696045,-0.009674072,-0.8230896,-0.15774536,1.1033325
1951-05-03,0.13296509,-0.011260986,-0.8491821,-0.12258911,1.0532227
1951-05-04,0.17071533,-0.0138549805,-0.8741455,-0.086761475,1.0070801
1951-05-05,0.20739746,-0.015930176,-0.8977051,-0.05142212,0.9637146
1951-05-06,0.24176025,-0.01727295,-0.92071533,-0.016357422,0.9256592
1951-05-07,0.27557373,-0.019165039,-0.9433899,0.016937256,0.8894043
1951-05-08,0.30612183,-0.021972656,-0.965271,0.047332764,0.8594971
1951-05-09,0.33114624,-0.023529053,-0.98376465,0.07498169,0.838562
1951-05-10,0.35394287,-0.0256958,-0.99819946,0.09890747,0.82510376
1951-05-11,0.37210083,-0.028930664,-1.0089722,0.11972046,0.8213196
1951-05-12,0.3867798,-0.031921387,-1.0158997,0.13510132,0.83032227
1951-05-13,0.39526367,-0.035858154,-1.0162964,0.14520264,0.85113525
1951-05-14,0.39840698,-0.040740967,-1.0141296,0.15115356,0.885376
1951-05-15,0.39395142,-0.048431396,-1.0088196,0.15112305,0.9343262
1951-05-16,0.38653564,-0.057373047,-1.0001221,0.14682007,0.99191284
1951-05-17,0.37527466,-0.07156372,-0.99154663,0.14144897,1.0302124
1951-05-18,0.36157227,-0.086761475,-0.9826355,0.13531494,1.0491028
1951-05-19,0.344635,-0.10534668,-0.9716797,0.1267395,1.049469
1951-05-20,0.3262024,-0.12588501,-0.9590454,0.11413574,1.0298462
1951-05-21,0.30639648,-0.14880371,-0.9454346,0.1003418,0.9949341
1951-05-22,0.28555298,-0.17422485,-0.93078613,0.08581543,0.9423828
1951-05-23,0.2616272,-0.20205688,-0.9173889,0.06832886,0.876709
1951-05-24,0.2374878,-0.2324524,-0.904541,0.050567627,0.79678345
1951-05-25,0.212677,-0.26538086,-0.891449,0.03265381,0.70895386
1951-05-26,0.18521118,-0.29864502,-0.87716675,0.015258789,0.61068726
1951-05-27,0.15576172,-0.33566284,-0.86331177,-0.003479004,0.5050659
1951-05-28,0.12680054,-0.37680054,-0.8483887,-0.020965576,0.3937378
1951-05-29,0.09466553,-0.42208862,-0.8346863,-0.040100098,0.27633667
1951-05-30,0.06124878,-0.46759033,-0.8226013,-0.06036377,0.15420532
1951-05-31,0.029571533,-0.513916,-0.809906,-0.07989502,0.029724121
1951-06-01,-0.0025634766,-0.56292725,-0.79785156,-0.099731445,-0.09564209
1951-06-02,-0.031219482,-0.612854,-0.7854614,-0.12158203,-0.22299194
1951-06-03,-0.061523438,-0.66397095,-0.77279663,-0.14083862,-0.3477478
1951-06-04,-0.09307861,-0.71450806,-0.7616577,-0.1612854,-0.46862793
1951-06-05,-0.124298096,-0.76745605,-0.7494812,-0.18011475,-0.5836487
1951-06-06,-0.15289307,-0.8248596,-0.73843384,-0.19760132,-0.69033813
1951-06-07,-0.18191528,-0.8855896,-0.72717285,-0.21343994,-0.7889404
1951-06-08,-0.2084961,-0.9481201,-0.72052,-0.2291565,-0.8785095
1951-06-09,-0.23602295,-1.0119629,-0.71362305,-0.2437439,-0.9543152
1951-06-10,-0.25994873,-1.0796814,-0.70803833,-0.25613403,-1.0172119
1951-06-11,-0.282135,-1.1503601,-0.707489,-0.26852417,-1.0643921
1951-06-12,-0.30200195,-1.2216797,-0.70648193,-0.27645874,-1.0947571
1951-06-13,-0.3206787,-1.295166,-0.70983887,-0.28237915,-1.1095276
1951-06-14,-0.33319092,-1.3689575,-0.71383667,-0.2855835,-1.1070251
1951-06-15,-0.34075928,-1.4444275,-0.7206421,-0.28707886,-1.083374
1951-06-16,-0.34140015,-1.5334167,-0.7240906,-0.28530884,-1.0522156
1951-06-17,-0.3357849,-1.6299438,-0.7277832,-0.27835083,-1.0169983
1951-06-18,-0.32592773,-1.7236328,-0.7322693,-0.27114868,-0.9756775
1951-06-19,-0.3140869,-1.8162231,-0.73620605,-0.25985718,-0.9288025
1951-06-20,-0.29559326,-1.9064941,-0.73913574,-0.24624634,-0.8777771
1951-06-21,-0.27435303,-1.9978333,-0.7427368,-0.22998047,-0.8231201
1951-06-22,-0.24850464,-2.0930786,-0.7458496,-0.2114563,-0.76623535
1951-06-23,-0.222229,-2.1880798,-0.7477417,-0.19213867,-0.7072449
1951-06-24,-0.19213867,-2.2805176,-0.74780273,-0.17218018,-0.64663696
1951-06-25,-0.16049194,-2.3738403,-0.74786377,-0.1496582,-0.5828247
1951-06-26,-0.1253357,-2.4676514,-0.7464905,-0.12561035,-0.5168152
1951-06-27,-0.08596802,-2.5583496,-0.74472046,-0.09918213,-0.45077515
1951-06-28,-0.04458618,-2.6482239,-0.74365234,-0.07489014,-0.3866577
1951-06-29,-0.000579834,-2.737671,-0.73968506,-0.050445557,-0.32366943
1951-06-30,0.04525757,-2.827362,-0.73483276,-0.027862549,-0.2628479
1951-07-01,0.09051514,-2.9135437,-0.72943115,-0.0057678223,-0.20248413
1951-07-02,0.13513184,-2.9996643,-0.72317505,0.015716553,-0.14328003
1951-07-03,0.17718506,-3.0870056,-0.717865,0.036254883,-0.089263916
1951-07-04,0.21606445,-3.174286,-0.7132263,0.05697632,-0.037872314
1951-07-05,0.25302124,-3.2619019,-0.70788574,0.07766724,0.009033203
1951-07-06,0.28686523,-3.3496094,-0.70388794,0.09637451,0.049835205
1951-07-07,0.31655884,-3.4339905,-0.6999512,0.11465454,0.084503174
1951-07-08,0.34405518,-3.518921,-0.6989746,0.1302185,0.110565186
1951-07-09,0.36825562,-3.6032715,-0.6982727,0.14389038,0.12973022
1951-07-10,0.38980103,-3.6832886,-0.69833374,0.15386963,0.13931274
1951-07-11,0.40811157,-3.759735,-0.69641113,0.16223145,0.13931274
1951-07-12,0.42333984,-3.8341675,-0.6947632,0.16625977,0.1269226
1951-07-13,0.43566895,-3.8996277,-0.696167,0.16604614,0.10040283
1951-07-14,0.44250488,-3.955658,-0.69873047,0.16259766,0.06161499
1951-07-15,0.44039917,-4.0025635,-0.6998291,0.15750122,0.014923096
1951-07-16,0.43301392,-4.0292053,-0.7029724,0.15042114,-0.01928711
1951-07-17,0.42059326,-4.0594482,-0.70703125,0.1402893,-0.038970947
1951-07-18,0.40533447,-3.960205,-0.71084595,0.1302185,-0.045440674
1951-07-19,0.38790894,-3.789978,-0.71533203,0.11791992,-0.037597656
1951-07-20,0.36883545,-3.5388489,-0.71899414,0.10513306,-0.01763916
1951-07-21,0.3456421,-3.2131042,-0.7217102,0.0899353,0.013549805
1951-07-22,0.32025146,-2.8515015,-0.7229614,0.07159424,0.053100586
1951-07-23,0.29586792,-2.5054016,-0.7252197,0.05444336,0.099365234
1951-07-24,0.26742554,-2.2151794,-0.72702026,0.03488159,0.1505127
1951-07-25,0.23614502,-1.9893494,-0.72854614,0.014221191,0.20779419
1951-07-26,0.20318604,-1.8067322,-0.73153687,-0.008575439,0.26678467
1951-07-27,0.16577148,-1.5829163,-0.7330322,-0.03250122,0.32839966
1951-07-28,0.12680054,-1.5284729,-0.7356262,-0.057128906,0.39190674
1951-07-29,0.08694458,-1.4732666,-0.74072266,-0.079833984,0.46054077
1951-07-30,0.043762207,-1.4182739,-0.7461853,-0.10256958,0.53182983
1951-07-31,9.1552734e-05,-1.3930664,-0.75305176,-0.123809814,0.6043701
1951-08-01,-0.04385376,-1.6758423,-0.76083374,-0.14645386,0.6788025
1951-08-02,-0.08685303,-1.6470337,-0.76934814,-0.16705322,0.75494385
1951-08-03,-0.12625122,-1.6202393,-0.7785034,-0.18774414,0.8323364
1951-08-04,-0.16415405,-1.5877075,-0.78744507,-0.21032715,0.90844727
1951-08-05,-0.19927979,-1.5496521,-0.7958679,-0.23223877,0.9821472
1951-08-06,-0.23254395,-1.5105286,-0.8049011,-0.25378418,1.0539856
1951-08-07,-0.26263428,-1.4694824,-0.8128357,-0.2753601,1.1183167
1951-08-08,-0.29119873,-1.4276733,-0.8207092,-0.2927246,1.177887
1951-08-09,-0.3179016,-1.3822937,-0.8320923,-0.30874634,1.2324829
1951-08-10,-0.34396362,-1.3360596,-0.842926,-0.32235718,1.2806091
1951-08-11,-0.3671875,-1.2858887,-0.8531189,-0.33312988,1.322113
1951-08-12,-0.38867188,-1.2393188,-0.86486816,-0.3425293,1.3545532
1951-08-13,-0.40618896,-1.1937256,-0.8752136,-0.35064697,1.3808289
1951-08-14,-0.41851807,-1.1485901,-0.8850403,-0.3574829,1.3972473
1951-08-15,-0.42495728,-1.0588989,-0.8939209,-0.3633728,1.4068604
1951-08-16,-0.4234314,-0.5622864,-0.90353394,-0.3677063,1.4056702
1951-08-17,-0.4206848,-0.5879822,-0.90740967,-0.36846924,1.3950195
1951-08-18,-0.41497803,-0.59902954,-0.9074402,-0.36325073,1.3800354
1951-08-19,-0.40759277,-0.607605,-0.903656,-0.3543396,1.3582764
1951-08-20,-0.397583,-0.6105652,-0.8956909,-0.34176636,1.3315125
1951-08-21,-0.38546753,-0.61138916,-0.8835449,-0.3237915,1.304779
1951-08-22,-0.36990356,-0.6094055,-0.8688965,-0.30282593,1.2757874
1951-08-23,-0.35125732,-0.6057129,-0.8501892,-0.28018188,1.2453918
1951-08-24,-0.32901,-0.60150146,-0.8277588,-0.25619507,1.214386
1951-08-25,-0.30377197,-0.596405,-0.8041382,-0.22894287,1.1835632
1951-08-26,-0.27386475,-0.58706665,-0.7791443,-0.19958496,1.1515808
1951-08-27,-0.24258423,-0.57525635,-0.751709,-0.1690979,1.1191406
1951-08-28,-0.20913696,-0.56155396,-0.72091675,-0.13552856,1.086792
1951-08-29,-0.17514038,-0.54364014,-0.6896057,-0.10101318,1.0521545
1951-08-30,-0.1409607,-0.52456665,-0.65753174,-0.065460205,1.0171509
1951-08-31,-0.106414795,-0.49569702,-0.6251221,-0.029663086,0.9786377
1951-09-01,-0.07229614,-0.4739685,-0.5918579,0.0055236816,0.939209
1951-09-02,-0.037261963,-0.4293518,-0.5585327,0.040161133,0.89886475
1951-09-03,-0.0025939941,-0.3834839,-0.5276489,0.07434082,0.85720825
1951-09-04,0.031219482,-0.33728027,-0.49832153,0.10787964,0.81503296
1951-09-05,0.06607056,-0.28930664,-0.47003174,0.13986206,0.77319336
1951-09-06,0.09921265,-0.24078369,-0.4439392,0.17132568,0.7352905
1951-09-07,0.1298523,-0.1885376,-0.4216919,0.20126343,0.6986084
1951-09-08,0.15878296,-0.13623047,-0.40292358,0.2312622,0.6648865
1951-09-09,0.18637085,-0.08258057,-0.3883667,0.25756836,0.6341553
1951-09-10,0.20999146,-0.032348633,-0.37783813,0.28359985,0.6060486
1951-09-11,0.23162842,0.017303467,-0.3713684,0.3062439,0.5834656
1951-09-12,0.24658203,0.064208984,-0.36950684,0.3284607,0.56329346
1951-09-13,0.2605896,0.10696411,-0.3728943,0.3484497,0.5504761
1951-09-14,0.2685852,0.15927124,-0.3821106,0.36535645,0.5409851
1951-09-15,0.27093506,0.31484985,-0.39541626,0.3782959,0.5378723
1951-09-16,0.26922607,0.31655884,-0.4137268,0.38635254,0.5419922
1951-09-17,0.26333618,0.31741333,-0.43670654,0.39022827,0.55178833
1951-09-18,0.2538147,0.31463623,-0.46340942,0.38974,0.56695557
1951-09-19,0.24508667,0.3135376,-0.48379517,0.38412476,0.5784302
1951-09-20,0.24020386,0.31365967,-0.495636,0.37557983,0.58303833
1951-09-21,0.2373352,0.3145752,-0.49899292,0.3642578,0.5845947
1951-09-22,0.23602295,0.31484985,-0.4942932,0.3513794,0.57940674
1951-09-23,0.23486328,0.3126831,-0.4831543,0.33520508,0.5705261
1951-09-24,0.23623657,0.30703735,-0.46505737,0.31796265,0.55740356
1951-09-25,0.23873901,0.299469,-0.44177246,0.29870605,0.5386963
1951-09-26,0.24243164,0.28982544,-0.41357422,0.2763977,0.51641846
1951-09-27,0.24758911,0.27947998,-0.38082886,0.2531128,0.49084473
1951-09-28,0.25134277,0.26934814,-0.34680176,0.22668457,0.46044922
1951-09-29,0.2565918,0.25872803,-0.31027222,0.19937134,0.42736816
1951-09-30,0.26107788,0.24655151,-0.27294922,0.17251587,0.39471436
1951-10-01,0.2701416,0.22994995,-0.23135376,0.1446228,0.35897827
1951-10-02,0.27615356,0.21243286,-0.18930054,0.11798096,0.32354736
1951-10-03,0.28359985,0.1991272,-0.14465332,0.090270996,0.28814697
1951-10-04,0.28930664,0.18496704,-0.09945679,0.06439209,0.25549316
1951-10-05,0.2937622,0.17022705,-0.05496216,0.04055786,0.22073364
1951-10-06,0.3005066,0.15255737,-0.009155273,0.017852783,0.18966675
1951-10-07,0.3062439,0.13363647,0.03427124,-0.0032348633,0.15844727
1951-10-08,0.31097412,0.11663818,0.0770874,-0.025054932,0.1274414
1951-10-09,0.31661987,0.1005249,0.1156311,-0.046051025,0.09689331
1951-10-10,0.3215027,0.085876465,0.15060425,-0.06512451,0.06790161
1951-10-11,0.3291626,0.07293701,0.184021,-0.08355713,0.04248047
1951-10-12,0.33422852,0.06390381,0.2114563,-0.1000061,0.019805908
1951-10-13,0.3397522,0.056854248,0.23510742,-0.1138916,-0.0014648438
1951-10-14,0.3439331,0.052520752,0.25183105,-0.124176025,-0.019897461
1951-10-15,0.34655762,0.050567627,0.2632141,-0.13061523,-0.035949707
1951-10-16,0.35177612,0.050750732,0.2671814,-0.13391113,-0.046844482
1951-10-17,0.35617065,0.0028381348,0.26379395,-0.13244629,-0.0546875
1951-10-18,0.3590393,-0.55093384,0.2552185,-0.1272583,-0.05529785
1951-10-19,0.35992432,-0.52197266,0.24606323,-0.11886597,-0.04876709
1951-10-20,0.3576355,-0.4975586,0.23849487,-0.10949707,-0.036254883
1951-10-21,0.35272217,-0.4763794,0.23120117,-0.09902954,-0.016784668
1951-10-22,0.346344,-0.45639038,0.22381592,-0.0874939,0.0073242188
1951-10-23,0.33688354,-0.43798828,0.21847534,-0.07342529,0.035461426
