,t2mEurope_cluster1,t2mEurope_cluster2,t2mEurope_cluster3,t2mEurope_cluster4,t2mEurope_cluster5
1961-11-11,-2.0367737,2.2937012,-0.45651245,-6.7113037,-0.45358276
1961-11-12,-1.2989807,1.0828247,0.1595459,-7.5411377,-1.335022
1961-11-13,-0.7314148,-2.7675781,0.83792114,-7.2170715,0.2680359
1961-11-14,-1.9296875,-1.6254272,0.7894287,-5.6690063,2.365326
1961-11-15,-2.7745056,-4.3005066,1.2896423,-0.26342773,5.6577454
1961-11-16,-2.8826904,-2.8694153,1.3688354,3.7452698,4.646759
1961-11-17,0.05947876,-0.46575928,1.2419434,3.276001,1.3846741
1961-11-18,-0.79953,1.3403015,2.0961914,0.87750244,-0.5930786
1961-11-19,-0.7878418,-0.39764404,0.864563,0.19674683,-1.661438
1961-11-20,-3.0762024,-2.2337036,-0.030578613,-2.1412964,4.105835
1961-11-21,-3.0474243,-2.9982605,-2.6824036,3.653839,6.2545776
1961-11-22,-0.3458557,0.057434082,-5.962799,3.4738464,5.978607
1961-11-23,0.7711487,1.1163635,-5.3289795,0.22369385,3.7554932
1961-11-24,-1.2076721,0.70150757,-3.6626587,-2.9312134,4.1514587
1961-11-25,-0.3600464,1.287323,-2.0603333,-5.468109,5.1384583
1961-11-26,-0.86798096,2.055481,-1.0284424,-7.58963,2.9604797
1961-11-27,-1.2600403,2.6090088,-0.37945557,-1.0238953,-0.09414673
1961-11-28,-1.0208435,5.9026794,-0.27120972,-1.1758423,-1.5925598
1961-11-29,0.2889099,0.27407837,0.18609619,-4.034088,0.6720581
1961-11-30,3.4135132,1.5408936,0.103149414,-3.2276,2.883545
1961-12-01,4.0268555,5.540497,0.23306274,1.7452698,0.21887207
1961-12-02,0.44805908,7.903961,1.377533,2.2590027,-5.326599
1961-12-03,-0.25448608,5.4096985,2.3238525,2.555725,-3.6209106
1961-12-04,3.3384705,4.0552063,2.1475525,3.8464355,-3.375824
1961-12-05,2.5949707,6.848114,1.7160034,2.7200012,-2.2583313
1961-12-06,-1.667572,7.5795593,0.33139038,5.788727,3.1474915
1961-12-07,-2.3215027,7.40152,-0.417511,6.2291565,-2.7420044
1961-12-08,-3.5462036,5.2042236,-0.02368164,5.0393677,-1.6036072
1961-12-09,0.73410034,2.1217957,-0.95510864,3.611206,1.1075134
1961-12-10,3.001587,0.21166992,-1.2356567,0.03955078,-2.1477356
1961-12-11,5.126892,-0.18856812,-0.58395386,-1.9613342,-4.6170654
1961-12-12,4.511261,1.1152954,-1.8364258,-1.8309021,-2.8940735
1961-12-13,3.754425,-0.77474976,-0.86761475,-5.4980164,-4.897217
1961-12-14,2.4825745,-7.3633423,0.23721313,-11.21933,-1.1949768
1961-12-15,0.55792236,-7.724884,0.83428955,-11.159668,0.047790527
1961-12-16,-1.5290527,-9.051331,0.2871704,-12.524338,3.2938843
1961-12-17,-6.525482,-4.4933167,-0.3366089,-2.2390747,7.9905396
1961-12-18,-6.9610596,-1.878418,-0.47787476,6.207672,8.001617
1961-12-19,-5.4561462,-0.42910767,-0.22369385,6.2319336,4.269409
1961-12-20,-0.15429688,0.12838745,-0.02822876,0.4199829,1.2915039
1961-12-21,0.91815186,-2.000183,-0.6311035,-3.8022766,-2.6447754
1961-12-22,-0.36062622,-6.112915,-0.11364746,-5.5555725,-3.7775269
1961-12-23,-7.5727844,-8.523407,-1.1399231,-6.6943665,-7.35968
1961-12-24,-8.361328,-10.365601,-0.9008484,-7.45105,-3.1745605
1961-12-25,-8.499176,-11.925262,-0.3310547,0.47732544,-4.6696167
1961-12-26,-6.7593994,-10.808716,0.6927185,-0.5423279,-8.379822
1961-12-27,-7.980774,-5.448944,1.4262085,-7.923401,-3.0242615
1961-12-28,-6.811157,-4.4067993,1.0837097,-7.4086914,0.97720337
1961-12-29,-0.90319824,-2.8681335,1.2178345,-6.132599,1.0858765
1961-12-30,1.5913391,-0.894104,1.7337036,-0.7449951,-1.135376
1961-12-31,-0.8433838,1.1748962,0.32208252,2.3901062,0.091674805
1962-01-01,-2.6810608,1.864624,0.47277832,8.770294,-3.992981
1962-01-02,-1.321228,3.5402222,0.9144287,7.8504333,-5.3661804
1962-01-03,-3.20401,0.8408203,1.6435547,1.5598145,2.6019287
1962-01-04,-3.0483093,-0.47476196,2.1105957,2.2716675,5.6233826
1962-01-05,-2.7228699,1.7231445,-0.28131104,6.3015747,6.4510193
1962-01-06,0.8977661,1.1748047,-1.4385681,6.268158,-0.58532715
1962-01-07,1.8234558,2.5237122,-1.1227417,-4.012451,-2.8612366
1962-01-08,1.1866455,-0.25350952,-0.26498413,-4.7643433,4.7421265
1962-01-09,1.143219,-4.3258057,-0.14181519,7.031372,5.3222046
1962-01-10,1.3929749,-3.9321594,-0.9135132,8.649567,6.50119
1962-01-11,3.2368164,0.8859253,-0.3718872,5.9484863,5.9918213
1962-01-12,1.8378296,2.7949524,-0.50180054,7.0612183,6.153412
1962-01-13,0.53515625,4.717407,-0.37753296,9.603485,3.8909302
1962-01-14,0.39151,6.3232727,-0.3887329,10.321686,2.55188
1962-01-15,-0.22467041,4.315277,0.7989197,8.749939,-1.2574463
1962-01-16,1.7406616,3.137909,1.117981,2.4997864,-4.254944
1962-01-17,2.6534424,3.0628662,1.6239014,5.9477234,2.0287476
1962-01-18,2.0262146,4.768219,2.1841736,10.587097,-1.4619751
1962-01-19,2.202301,3.9517212,1.546875,10.1315,-2.2053223
1962-01-20,2.8551636,4.5851746,0.38845825,8.273468,-4.490814
1962-01-21,4.082855,6.2225037,0.83807373,4.2242737,-6.4167786
1962-01-22,1.7043762,5.5266724,0.2107544,-3.7447815,-4.9871216
1962-01-23,1.3854065,4.728119,0.29711914,-4.4950867,-2.3165283
1962-01-24,3.9090576,3.758484,1.4731445,6.7296753,-4.2834473
1962-01-25,3.0055542,2.95932,1.202179,4.5520935,-5.471466
1962-01-26,2.9108276,3.8645935,1.0030823,0.6199951,-4.6618958
1962-01-27,0.99520874,0.6810608,1.335907,1.6280212,-5.9657593
1962-01-28,0.5895691,0.025177002,-0.66619873,-3.7059631,-5.7294006
1962-01-29,-4.542572,-0.73254395,1.6631165,-11.2017975,-5.4356995
1962-01-30,-6.587219,-3.3592834,2.7927551,-8.501541,0.57406616
1962-01-31,-5.1786194,-8.576172,2.765564,0.75439453,4.012787
1962-02-01,-0.9413452,-4.775818,2.2182312,-2.006195,5.5337524
1962-02-02,-0.4130249,0.54055786,2.3644714,-2.1373901,2.6730347
1962-02-03,0.15054321,0.8611145,1.5771179,2.866516,-0.52505493
1962-02-04,1.1930542,0.2078247,-0.18966675,4.8969727,4.2802734
1962-02-05,2.4817505,0.08786011,0.96432495,5.383728,2.0554504
1962-02-06,1.7927856,2.098053,-0.48446655,6.228668,2.8927917
1962-02-07,2.5023499,2.9667358,-0.620697,3.931305,6.1448364
1962-02-08,1.1192627,0.7295227,-0.3890686,6.1306458,6.520569
1962-02-09,0.1743164,-2.3952637,0.44088745,7.732605,4.1770325
1962-02-10,1.4065552,-1.4608765,0.53341675,7.993683,9.323273
1962-02-11,0.7575989,-3.0514526,1.038208,9.118378,3.245819
1962-02-12,3.0975952,1.5256348,1.170166,7.1813965,0.6671448
1962-02-13,-0.5218506,4.801605,0.68307495,2.41214,2.755951
1962-02-14,-1.5034485,6.8395996,1.3277283,5.699341,-0.6260376
1962-02-15,-0.5204773,4.137726,2.5512695,-1.2549438,-6.258667
1962-02-16,2.7812805,-2.1513977,1.6417542,-3.8277283,-2.5575562
1962-02-17,0.7689514,0.82192993,-0.94680786,-2.4309998,-3.3204346
1962-02-18,1.196106,1.2739563,-0.041259766,-0.018066406,-5.3548584
1962-02-19,1.1239624,0.22741699,-1.7091064,-2.5238037,-5.171051
1962-02-20,1.0733643,-2.120636,-3.8850098,-3.2424622,-2.2641602
1962-02-21,0.06741333,-0.31695557,-3.9913025,-5.031128,-3.9764404
1962-02-22,-3.4048157,-4.070465,-1.6349792,-2.4042664,-1.4524841
1962-02-23,-4.2884216,-5.3114014,-0.6520691,-3.1956482,2.3629456
1962-02-24,-4.296051,-4.1042786,0.09371948,-2.569397,-2.2425842
1962-02-25,-5.3048706,0.61206055,0.9742737,-5.7550354,-1.408905
1962-02-26,-6.112488,-2.2473145,1.1342773,-6.777893,-1.8652954
1962-02-27,-5.0500183,-4.2890625,0.93273926,-5.8211365,-4.067993
1962-02-28,-4.221466,-6.222168,0.5965271,-4.410614,-0.4598999
1962-03-01,-3.786377,-2.7831116,1.682373,-5.911957,-5.1874695
1962-03-02,-3.1072693,1.4403992,1.4491272,-6.423462,-7.5179443
1962-03-03,-3.247345,1.2311401,2.2949219,-11.01889,-10.906464
1962-03-04,-3.7262878,0.61050415,2.7307434,-8.847107,-7.1468506
1962-03-05,-3.7044373,4.687561,2.7262878,-3.1123352,-4.9031677
1962-03-06,-3.3752441,7.373596,2.9889526,-5.2263794,-6.1562195
1962-03-07,-3.8620605,5.1325684,3.672699,-4.1950684,-6.031311
1962-03-08,-3.0796814,-0.80355835,1.7644958,-6.805786,-8.696594
1962-03-09,0.1671753,-5.3377686,-0.11972046,-5.8948975,-3.6283875
1962-03-10,-0.34735107,-6.18808,-1.6412354,-0.7581177,-4.265686
1962-03-11,-1.6403198,-4.9799194,-1.29599,0.66119385,-7.4624023
1962-03-12,-3.3199768,-2.4292603,0.11166382,0.6187439,-6.8969116
1962-03-13,-4.4696045,1.3050842,1.7149963,-1.7913513,-6.921814
1962-03-14,-4.158264,-2.1027527,2.0795898,-0.6354675,-7.9697266
1962-03-15,-3.7019348,-4.0775757,3.2546082,-5.7217407,-8.722931
1962-03-16,-4.663147,-0.22491455,1.1900635,-5.8537292,-3.40979
1962-03-17,-4.4584656,-0.8043213,0.32669067,-5.6143494,-3.4972534
1962-03-18,-3.6533813,-4.7356873,0.35668945,-5.871277,-5.3120117
1962-03-19,-4.035309,-5.909851,0.8687134,-6.0585938,-4.95813
1962-03-20,-3.8641357,-5.674164,0.050842285,-5.906128,-5.0505676
1962-03-21,-3.1287537,-4.9754944,0.58206177,-6.0555115,-5.939728
1962-03-22,-3.471283,-2.7435303,3.0742798,-6.507202,-7.2139587
1962-03-23,-3.4987793,-2.1715698,3.7764587,-5.150055,-6.68161
1962-03-24,-3.8038025,-2.1401978,2.5085754,-7.6165466,-3.2077942
1962-03-25,-3.5457458,-3.618103,1.3545227,-7.146454,-5.7927856
1962-03-26,-2.3388367,-4.640381,1.6170349,-5.7518616,-5.6414795
1962-03-27,-2.0657654,-5.1237183,0.77874756,-2.6611633,-8.2942505
1962-03-28,-2.6070557,-4.7930603,0.4165039,-0.5572815,-7.8624268
1962-03-29,-0.18286133,-4.2201233,0.45910645,-0.79455566,-3.951233
1962-03-30,-0.74645996,-2.1302795,0.44937134,-0.92300415,-3.985443
1962-03-31,-1.9995117,0.29058838,-0.03250122,-1.3809509,-3.3024292
1962-04-01,-1.5600586,1.0065002,-0.12774658,1.015625,1.885376
1962-04-02,-0.64572144,-1.6647644,0.5984192,1.5675659,1.1424866
1962-04-03,-0.4179077,-0.65560913,0.58117676,1.5321655,1.342102
1962-04-04,-1.2861633,-0.23181152,0.6560669,2.985077,1.7284241
1962-04-05,-1.9214478,0.77246094,0.19671631,4.3799744,-0.9982605
1962-04-06,-2.0214233,0.65979004,1.0890503,3.9824524,0.117767334
1962-04-07,-0.529541,1.8214111,1.5172424,4.177185,1.8151245
1962-04-08,-0.3761902,-2.8701172,-0.19348145,3.131836,0.8548279
1962-04-09,-2.019226,-1.7920837,-1.2461243,2.5222168,-0.012207031
1962-04-10,-1.2982178,-0.14675903,-0.59228516,3.0585022,-0.11764526
1962-04-11,-0.831604,-0.5841675,-0.59664917,1.3301086,-0.13192749
1962-04-12,-1.4497986,-1.1372375,0.72854614,1.821991,0.93362427
1962-04-13,-2.4122314,1.2315369,2.122345,2.929718,0.676178
1962-04-14,-2.6170654,2.4124756,0.5527649,1.0995178,-1.3001099
1962-04-15,-2.512848,4.6221924,-0.9133606,-2.1914062,1.5449829
1962-04-16,-1.6808777,4.075836,-0.9711914,0.07104492,2.751709
1962-04-17,-1.2185669,0.8931885,-2.1550598,2.1017456,1.9126892
1962-04-18,1.2233582,1.5381165,-2.1877441,4.6582336,1.6317139
1962-04-19,0.5541382,1.3157043,-1.4752197,-0.67596436,-0.095947266
1962-04-20,0.1933899,2.511383,0.27590942,-0.047058105,0.43603516
1962-04-21,1.8499451,4.7164,0.039093018,-3.1270447,-0.5827942
1962-04-22,-0.12957764,5.4830017,-0.104034424,-2.682129,0.79644775
1962-04-23,0.29522705,4.7628174,0.15011597,3.3253174,0.6239624
1962-04-24,-0.5061035,4.5980225,0.85983276,-0.69970703,1.0538635
1962-04-25,-2.4355469,1.8578186,0.93273926,-3.9203186,-0.13275146
1962-04-26,-1.3268127,-2.8552856,0.25494385,-0.16946411,0.5873718
1962-04-27,-2.5878906,-0.31860352,-0.78271484,0.5071411,-1.0527344
1962-04-28,-3.090332,-3.4668274,-0.36724854,1.7635803,-1.4725037
1962-04-29,-3.218933,-3.0906677,-0.3329773,-0.38638306,-4.9709167
1962-04-30,-3.2996826,-2.4750366,-0.011352539,-3.0703125,-5.429077
1962-05-01,-3.965332,-1.9361877,1.699646,-0.54125977,-4.2707214
1962-05-02,-3.1724854,-4.2521973,1.6041565,1.8722839,-3.6363525
1962-05-03,-2.2425842,-3.8730469,1.80896,0.3531189,-3.3476868
1962-05-04,-1.6944275,-3.8570251,0.11224365,2.3487244,-2.9425354
1962-05-05,-0.6157532,-1.2791138,-0.30438232,1.7825012,-2.0709229
1962-05-06,0.44543457,-0.2647705,-1.1801758,-0.63345337,-1.6260681
1962-05-07,0.58361816,-1.4002686,-2.9538574,0.16574097,-2.1035461
1962-05-08,-0.0074157715,-1.3240967,-2.1748657,-0.3859558,-2.0735168
1962-05-09,-0.5116272,-0.43112183,-1.3713379,-2.046173,-1.3687744
1962-05-10,-1.1843567,0.59576416,-0.5266113,-2.367279,-0.8010254
1962-05-11,-1.9439392,0.58288574,-0.25637817,-3.5697632,-1.1175232
1962-05-12,-2.7095947,1.3125305,-0.4706726,-4.0629272,-0.7836304
1962-05-13,-3.0700378,0.3866577,0.38006592,0.11907959,-2.3237305
1962-05-14,-2.9356384,2.1251526,0.89178467,-1.4665833,-1.855896
1962-05-15,-2.3823242,1.4641724,1.4295654,-0.10821533,0.14855957
1962-05-16,-1.8058777,-3.6723938,1.7318115,1.6249695,-0.34106445
1962-05-17,-1.759491,-4.3312073,1.6693115,-1.4955139,0.419281
1962-05-18,-1.7159119,-2.2098694,0.83795166,-2.450409,0.48104858
1962-05-19,-2.0019836,-3.6003113,0.8590393,-1.3943481,-0.3136902
1962-05-20,-2.0678406,-0.35327148,1.1246338,-0.16744995,0.17828369
1962-05-21,-1.4214172,1.9063721,1.4398193,3.6038208,-0.26168823
1962-05-22,-1.182312,1.9035034,2.1838684,1.0278015,0.87786865
1962-05-23,-1.6786194,3.5333252,0.51187134,2.6913452,-0.9958801
